nura, nudec, angerr
162.868, -59.174, 0.31
136.83, -71.524, 0.97
108.043, -58.154, 0.4
225.653, -85.865, 1.03
99.817, -68.857, 0.23
225.328, -82.309, 0.54
183.024, -79.492, 0.3
217.232, -76.044, 0.49
194.054, -67.06, 0.32
121.893, -68.373, 0.24
161.011, -60.77, 0.74
129.631, -64.879, 1.19
175.06, -71.356, 1.03
147.03, -69.897, 0.34
111.836, -79.747, 0.2
92.625, -87.823, 1.12
117.429, -84.37, 0.86
180.884, -67.684, 0.24
202.782, -84.108, 0.61
98.854, -64.804, 0.58
127.191, -64.701, 0.53
144.774, -77.168, 0.29
159.873, -78.435, 0.66
81.868, -67.586, 0.45
157.016, -71.587, 0.5
257.119, -83.817, 0.65
164.23, -61.011, 0.81
151.309, -74.07, 0.3
163.976, -74.62, 0.4
88.571, -76.149, 0.38
41.754, -86.661, 0.47
166.911, -81.183, 0.95
239.672, -80.311, 0.45
144.165, -63.472, 0.97
99.909, -83.744, 0.55
100.476, -60.99, 0.46
359.08, -84.006, 0.81
165.188, -80.765, 0.42
156.485, -63.725, 1.06
129.441, -66.325, 0.3
123.028, -59.274, 0.41
133.856, -77.346, 0.45
67.926, -80.426, 1.03
154.662, -80.095, 0.77
116.207, -71.851, 0.35
86.677, -87.355, 0.55
169.638, -59.959, 0.52
128.69, -81.342, 1.17
93.261, -64.377, 0.48
111.519, -63.603, 0.94
158.249, -61.957, 0.28
154.846, -57.466, 1.23
141.452, -70.882, 0.24
36.916, -81.971, 0.54
169.855, -64.753, 1.13
126.033, -85.439, 0.99
242.045, -83.307, 0.4
89.528, -78.603, 0.51
110.483, -71.848, 0.31
161.731, -58.858, 0.6
74.894, -81.437, 0.38
160.146, -77.493, 1.08
138.801, -80.902, 0.35
89.776, -66.124, 0.98
89.84, -69.91, 0.65
172.908, -60.517, 0.58
199.32, -77.104, 0.62
170.647, -71.496, 0.34
113.771, -66.178, 0.25
135.916, -79.975, 0.49
147.984, -63.462, 0.43
137.656, -75.575, 0.3
163.954, -84.444, 0.93
124.277, -75.527, 1.2
162.666, -63.29, 0.2
122.015, -72.486, 0.72
176.687, -62.92, 0.53
122.315, -61.633, 0.46
238.984, -80.725, 0.39
145.936, -86.077, 1.09
150.714, -69.715, 0.27
83.859, -68.471, 0.9
115.775, -57.421, 0.94
144.373, -61.396, 0.46
122.447, -70.268, 1.13
177.783, -63.299, 0.54
160.163, -72.385, 0.23
120.492, -71.707, 0.26
102.444, -64.449, 0.95
150.179, -67.776, 0.37
130.134, -87.802, 1.17
84.633, -69.045, 0.56
94.845, -66.199, 0.43
182.92, -88.012, 0.51
97.462, -72.133, 0.22
83.846, -76.3, 0.62
80.896, -73.967, 0.36
117.356, -63.6, 0.24
129.211, -59.294, 0.79
117.919, -77.776, 0.32
94.084, -78.385, 0.51
140.164, -77.089, 0.4
145.548, -81.34, 0.48
64.416, -71.054, 1.19
193.131, -72.436, 0.23
9.757, -85.557, 0.35
101.028, -76.338, 0.95
165.1, -74.368, 0.78
119.472, -60.672, 0.67
136.283, -63.27, 0.57
134.674, -70.197, 0.44
333.214, -86.338, 0.22
106.6, -68.304, 0.31
120.886, -58.113, 0.26
138.832, -69.985, 0.5
52.032, -76.738, 0.79
138.683, -60.254, 0.26
124.148, -76.294, 0.4
167.252, -66.342, 0.21
79.72, -77.776, 0.22
147.231, -64.985, 0.32
189.151, -82.367, 0.53
179.221, -72.552, 1.0
86.652, -70.885, 0.52
159.507, -74.073, 0.46
93.767, -68.555, 0.34
132.432, -73.697, 1.16
192.628, -66.539, 1.19
124.323, -59.133, 0.54
70.799, -81.84, 0.59
174.239, -80.708, 0.47
185.516, -71.83, 0.25
119.318, -64.664, 1.02
80.564, -86.164, 0.36
141.036, -56.504, 0.27
160.36, -64.111, 0.42
156.292, -64.778, 0.27
135.985, -83.571, 0.25
108.946, -63.718, 0.2
118.561, -70.63, 0.86
135.605, -61.569, 1.03
92.288, -69.938, 0.25
111.138, -76.041, 1.01
107.004, -65.875, 0.35
127.788, -66.597, 0.37
166.404, -79.147, 1.17
182.618, -71.454, 0.28
82.912, -68.676, 0.99
206.068, -74.257, 0.27
172.961, -89.855, 0.45
69.044, -72.398, 0.64
